gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1.0,1.0,1.0,0.0,57,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,89.85,4925.35,0
0.0,0.0,1.0,0.0,45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,113.3,5032.25,0
1.0,0.0,0.0,0.0,50,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,24.9,1195.25,0
0.0,1.0,0.0,0.0,19,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,105.0,2007.25,0
1.0,0.0,0.0,0.0,59,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,19.35,1099.6,1
0.0,1.0,0.0,0.0,16,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,94.45,1511.2,1
1.0,0.0,1.0,0.0,57,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,59.75,3450.15,0
1.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,64.93434633908748,70.6,1
1.0,0.0,1.0,0.0,5,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,85.4,401.1,1
0.0,0.0,1.0,0.0,52,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,105.05,5624.85,1
1.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,55.0,771.95,0
0.0,0.0,0.0,0.0,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.55,244.75,0
0.0,0.0,0.0,0.0,6,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,55.15,322.9,0
0.0,0.0,0.0,0.0,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,51.2,498.25,0
0.0,0.0,0.0,1.0,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.4,25.4,0
0.0,0.0,0.0,0.0,68,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,64.93434633908748,3687.75,0
1.0,0.0,1.0,1.0,18,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,95.15,1779.95,1
1.0,1.0,0.0,0.0,8,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,74.5,606.55,1
1.0,0.0,0.0,0.0,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,44.85,435.4,1
1.0,0.0,1.0,1.0,23,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,86.8,1940.8,0
0.0,1.0,0.0,0.0,6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,89.35,567.8,0
0.0,0.0,0.0,0.0,12,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.7,220.35,0
1.0,0.0,0.0,0.0,1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.25,20.25,0
0.0,0.0,1.0,1.0,71,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,76.05,5436.45,0
1.0,1.0,1.0,0.0,35,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,64.93434633908748,3437.5,0
0.0,1.0,0.0,0.0,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,64.93434633908748,396.1,1
1.0,0.0,0.0,0.0,4,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,90.4,356.65,0
0.0,0.0,1.0,1.0,68,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,60.3,4109.0,0
1.0,0.0,0.0,1.0,38,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,81.85,3141.7,0
1.0,1.0,1.0,0.0,32,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,74.9,2303.35,1
1.0,0.0,1.0,1.0,29,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,75.55,2054.4,0
1.0,0.0,0.0,1.0,48,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,78.75,3682.45,0
0.0,0.0,0.0,0.0,1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.25,19.25,0
0.0,0.0,0.0,0.0,22,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,89.05,1886.25,0
1.0,0.0,0.0,0.0,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,80.6,415.55,1
1.0,0.0,0.0,0.0,71,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,19.9,1355.1,0
1.0,0.0,1.0,0.0,35,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,64.93434633908748,3236.35,0
0.0,1.0,1.0,0.0,11,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,64.93434633908748,880.05,0
0.0,1.0,1.0,1.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,64.93434633908748,973.65,0
0.0,1.0,0.0,0.0,17,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,82.65,1470.05,0
0.0,0.0,0.0,0.0,8,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,64.93434633908748,161.95,0
1.0,0.0,0.0,0.0,46,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,64.93434633908748,4422.95,0
0.0,0.0,0.0,0.0,2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,80.6,155.8,1
0.0,0.0,0.0,0.0,43,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,104.6,4759.85,1
0.0,0.0,0.0,0.0,36,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,94.8,3565.65,0
1.0,0.0,1.0,0.0,63,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,103.4,6603.0,1
0.0,0.0,1.0,0.0,71,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,85.75,6223.8,0
0.0,0.0,1.0,1.0,66,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,67.45,4508.65,0
1.0,0.0,0.0,0.0,63,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,20.5,1328.15,0
0.0,0.0,0.0,1.0,41,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,20.25,865.0,0
0.0,1.0,0.0,0.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,72.1,72.1,0
0.0,0.0,0.0,0.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,90.4,168.2,1
0.0,0.0,1.0,0.0,70,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,19.45,1303.5,0
0.0,1.0,1.0,0.0,64,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,97.0,6430.9,0
0.0,1.0,0.0,0.0,7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,64.93434633908748,574.35,0
1.0,0.0,1.0,1.0,4,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,64.93434633908748,371.9,1
0.0,1.0,0.0,0.0,21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,64.93434633908748,840.1,1
0.0,0.0,0.0,0.0,10,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,80.25,846.0,1
0.0,1.0,0.0,0.0,16,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,54.1,889.0,0
1.0,0.0,1.0,0.0,64,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,105.25,6823.4,0
1.0,1.0,1.0,0.0,27,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.75,805.1,1
1.0,0.0,1.0,1.0,42,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,64.93434633908748,4016.75,0
1.0,0.0,0.0,1.0,5,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.2,83.75,0
0.0,0.0,0.0,0.0,47,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,64.93434633908748,945.7,0
1.0,0.0,0.0,0.0,18,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,75.9,1373.05,0
1.0,0.0,0.0,0.0,5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,64.93434633908748,492.55,1
1.0,0.0,1.0,0.0,23,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,64.93434633908748,1406.0,0
1.0,0.0,1.0,1.0,33,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,20.6,690.25,0
1.0,0.0,0.0,1.0,24,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,64.93434633908748,830.8,0
0.0,0.0,1.0,1.0,56,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,99.75,5608.4,0
1.0,0.0,0.0,0.0,37,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,96.1,3646.8,0
0.0,0.0,1.0,0.0,25,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,104.95,2566.5,1
0.0,0.0,1.0,0.0,41,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,86.2,3339.05,0
1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.65,50.65,1
1.0,1.0,1.0,1.0,72,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,64.8,4732.35,0
1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,90.85,90.85,1
1.0,0.0,0.0,0.0,48,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,108.1,5067.45,0
1.0,0.0,0.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,44.0,44.0,0
0.0,0.0,0.0,0.0,27,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,95.6,2595.25,0
1.0,1.0,1.0,0.0,27,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,84.8,2309.55,0
0.0,1.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,64.93434633908748,89.3,0
0.0,0.0,0.0,0.0,19,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.9,367.55,0
0.0,1.0,1.0,0.0,42,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,95.05,3944.5,0
0.0,0.0,0.0,0.0,66,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,90.05,5965.95,0
1.0,1.0,1.0,0.0,33,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,109.9,3694.7,0
0.0,0.0,1.0,1.0,23,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,64.93434633908748,415.1,0
0.0,0.0,0.0,0.0,32,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64.93434633908748,624.15,0
0.0,0.0,0.0,0.0,11,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20.05,237.7,0
1.0,0.0,1.0,1.0,69,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,99.45,7007.6,1
0.0,0.0,1.0,0.0,68,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,55.9,3848.8,0
1.0,0.0,0.0,0.0,20,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,19.7,419.4,0
1.0,1.0,1.0,1.0,32,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,64.93434633908748,2861.45,0
1.0,0.0,0.0,0.0,1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,64.93434633908748,19.6,1
1.0,1.0,0.0,0.0,3,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,81.35,233.7,1
0.0,1.0,1.0,0.0,48,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70.65,3545.05,0
0.0,0.0,1.0,1.0,16,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.25,1195.75,0
1.0,0.0,1.0,0.0,70,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,98.7,6858.9,0
0.0,0.0,1.0,1.0,40,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,24.8,1024.7,0
0.0,0.0,1.0,1.0,22,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,83.3,1845.9,1
0.0,0.0,1.0,1.0,5,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,24.3,132.25,0
0.0,0.0,0.0,0.0,7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,69.85,515.45,0
1.0,0.0,0.0,1.0,29,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,100.55,2830.45,0
1.0,0.0,1.0,1.0,44,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,25.7,1110.5,0
1.0,1.0,1.0,0.0,52,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,105.1,5376.4,0
0.0,0.0,1.0,1.0,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,85.95,858.6,0
0.0,0.0,1.0,0.0,68,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,58.25,3975.7,0
0.0,0.0,1.0,1.0,61,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,19.4,1182.55,1
1.0,0.0,0.0,0.0,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,53.45,119.5,0
1.0,0.0,0.0,0.0,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.4,518.9,1
1.0,0.0,1.0,0.0,41,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,19.75,899.45,0
0.0,0.0,0.0,0.0,26,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,44.45,1183.8,0
1.0,0.0,1.0,1.0,72,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,114.05,8468.2,0
1.0,0.0,1.0,0.0,35,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,89.85,3161.2,0
0.0,0.0,1.0,1.0,16,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,112.95,1882.55,0
0.0,0.0,1.0,0.0,54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,114.65,6049.5,0
0.0,0.0,0.0,1.0,18,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,64.93434633908748,1166.7,0
0.0,0.0,0.0,0.0,60,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,105.9,6396.45,1
0.0,0.0,1.0,1.0,52,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,25.05,1270.25,0
1.0,0.0,1.0,1.0,8,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,94.75,759.55,0
0.0,0.0,0.0,0.0,64,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,24.7,1642.75,0
0.0,1.0,0.0,0.0,22,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,69.75,1545.4,0
1.0,0.0,1.0,0.0,60,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,60.2,3582.4,0
0.0,0.0,1.0,1.0,28,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,81.05,2227.1,1
0.0,0.0,0.0,0.0,24,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,64.93434633908748,2494.65,0
1.0,0.0,1.0,1.0,28,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,92.9,2768.35,0
0.0,0.0,1.0,1.0,30,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,80.8,2369.3,0
1.0,0.0,0.0,1.0,6,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,64.93434633908748,100.9,0
0.0,0.0,1.0,0.0,24,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,64.93434633908748,1614.05,0
1.0,0.0,1.0,1.0,4,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,64.93434633908748,385.9,1
1.0,0.0,0.0,0.0,7,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,99.8,673.25,1
1.0,1.0,1.0,0.0,72,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,116.05,8404.9,0
1.0,1.0,1.0,0.0,64,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,102.1,6538.45,0
1.0,0.0,1.0,1.0,72,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,89.7,6588.95,0
0.0,0.0,1.0,1.0,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,55.95,734.35,1
0.0,1.0,0.0,0.0,17,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,20.65,330.6,0
1.0,0.0,1.0,0.0,9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,64.93434633908748,564.4,0
1.0,0.0,1.0,0.0,24,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,53.6,1315.35,0
0.0,0.0,1.0,1.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,74.7,74.7,1
1.0,0.0,0.0,0.0,24,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,80.25,1861.5,1
1.0,1.0,1.0,1.0,35,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,76.05,2747.2,0
1.0,0.0,0.0,0.0,5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,96.1,453.4,1
0.0,0.0,0.0,1.0,15,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,994.8,1
1.0,0.0,1.0,1.0,11,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,19.65,225.75,0
0.0,0.0,1.0,0.0,48,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,64.93434633908748,2145.0,1
0.0,1.0,0.0,0.0,20,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,81.45,1671.6,0
1.0,0.0,1.0,1.0,72,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,84.5,6130.85,0
0.0,0.0,0.0,0.0,15,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,100.15,1415.0,0
1.0,0.0,0.0,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,74.35,74.35,1
1.0,0.0,1.0,1.0,63,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,104.8,6597.25,0
0.0,0.0,1.0,0.0,2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,74.4,139.4,1
1.0,0.0,0.0,0.0,1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.4,20.4,0
1.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,43.75,903.6,1
1.0,0.0,1.0,0.0,28,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,60.9,1785.65,0
0.0,1.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.45,131.05,1
0.0,0.0,1.0,1.0,70,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,65.2,4543.15,0
0.0,0.0,1.0,1.0,52,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,84.05,4326.8,0
1.0,0.0,0.0,1.0,69,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,64.93434633908748,5502.55,0
0.0,0.0,1.0,1.0,6,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,80.5,502.85,1
0.0,0.0,0.0,0.0,1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.85,19.85,0
1.0,1.0,1.0,1.0,20,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,94.3,1818.3,0
0.0,1.0,1.0,0.0,5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,74.35,334.8,1
0.0,0.0,0.0,0.0,28,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,54.3,1546.3,0
0.0,1.0,1.0,0.0,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,64.93434633908748,302.6,0
1.0,1.0,1.0,0.0,29,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,51.6,1442.0,0
1.0,0.0,1.0,0.0,34,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,100.05,3480.0,1
1.0,1.0,1.0,1.0,72,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,115.75,8399.15,0
1.0,0.0,1.0,1.0,58,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,94.7,5430.35,0
0.0,1.0,0.0,0.0,56,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,64.93434633908748,5706.3,0
1.0,1.0,1.0,1.0,68,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,107.15,7379.8,0
1.0,0.0,0.0,0.0,12,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,64.93434633908748,1021.75,0
0.0,0.0,1.0,1.0,33,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,64.93434633908748,1955.4,0
0.0,0.0,1.0,0.0,69,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,95.65,6744.2,0
0.0,0.0,1.0,1.0,72,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,113.1,8248.5,0
0.0,0.0,0.0,0.0,11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,58.95,601.6,0
0.0,0.0,0.0,0.0,1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.55,19.55,0
1.0,0.0,0.0,0.0,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,86.05,834.1,1
1.0,0.0,1.0,1.0,34,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,78.95,2647.2,0
1.0,0.0,1.0,1.0,39,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,86.3,3266.0,1
0.0,0.0,0.0,0.0,65,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,105.05,6744.25,0
