,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
160,8992-VONJD,Female,0.0,No,yeS,13.0,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,No
161,0867-MKZVY,Female,0.0,Yes,No,20.0,Yes,Yes,Fiber optic,Yes,No,No,No,nO,No,Month-to-month,No,Electronic check,-,1592.35,Yes
162,4482-EWFMI,Female,0.0,No,No,nan,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,No
163,4648-YPBTM,Male,0.0,No,No,53.0,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,No
164,2907-ILJBN,Female,,Yes,Yes,11.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,233.9,No
165,6345-FZOQH,Male,0.0,Yes,No,-,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1363.45,No
166,3376-BMGFE,Female,0.0,No,No,4.0,Yes,No,Fiber optic,No,No,No,No,No,no,Month-to-month,Yes,Bank transfer (automatic),70.9,273,Yes
167,5997-OPVFA,Male,0.0,Yes,No,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,No
168,3445-HXXGF,Male,1.0,Yes,No,58.0,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.3,2651.2,Yes
169,1159-WFSGR,Female,nan,Yes,Yes,16.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.4,321.4,No
170,7654-YWJUF,Male,0.0,Yes,No,43.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),,3539.25,No
171,1875-QIVME,Female,,Yes,No,2.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,Yes
172,6727-IOTLZ,Male,0.0,Yes,No,14.0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,-,1181.75,No
173,0691-JVSYA,Female,0.0,Yes,No,53.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,Yes
174,5918-VUKWP,Female,0.0,No,No,32.0,Yes,no,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.55,654.55,No
175,1744-JHKYS,Female,0.0,Yes,No,34.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,,780.2,No
176,2656-FMOKZ,Female,1.0,No,No,15.0,Yes,yeS,Fiber optic,No,No,No,no,nO,No,Month-to-month,Yes,Mailed check,74.45,1145.7,Yes
177,2070-FNEXE,Female,1.0,No,No,7.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.45,503.6,Yes
178,5947-SGKCL,Female,0.0,Yes,Yes,-,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,No
179,3712-PKXZA,Male,0.0,Yes,No,61.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),-,1252,No
180,6317-YPKDH,Female,0.0,No,No,1.0,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,Yes
181,6582-OIVSP,Female,,No,No,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,45.3,No
182,9367-WXLCH,Male,0.0,No,No,8.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),-,662.65,Yes
183,5524-KHNJP,Male,0.0,Yes,Yes,33.0,Yes,No,DSL,Yes,No,yeS,No,Yes,Yes,One year,No,Credit card (automatic),74.75,2453.3,No
184,1918-ZBFQJ,Female,0.0,No,No,13.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.25,1111.65,Yes
185,1024-GUALD,Female,0.0,Yes,No,1.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,nan,24.8,Yes
186,4827-USJHP,Male,0.0,No,No,-,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.8,1023.85,No
187,8167-GJLRN,Male,0.0,No,No,3.0,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.4,82.15,No
188,0956-SYCWG,Female,0.0,No,No,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.65,244.8,No
189,8017-UVSZU,Female,-,Yes,No,40.0,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),,2379.1,No
190,7100-FQPRV,Male,nan,Yes,Yes,43.0,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),71.9,3173.35,No
191,2472-OVKUP,Male,0.0,Yes,No,6.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.0,531,Yes
192,2984-RGEYA,Female,0.0,Yes,Yes,69.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1375.4,No
193,9680-NIAUV,Female,0.0,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.7,8129.3,No
194,2146-EGVDT,Male,0.0,Yes,Yes,59.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),,1192.7,No
195,2604-IJPDU,Female,0.0,Yes,No,20.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.55,1901.65,No
196,9178-JHUVJ,Male,,Yes,yeS,24.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.1,587.4,No
197,6168-YBYNP,Male,0.0,No,No,59.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.35,6519.75,No
198,7255-SSFBC,Male,0.0,Yes,Yes,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.25,8041.65,No
199,3645-DEYGF,Male,0.0,No,Yes,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.75,20.75,No
200,9323-HGFWY,Female,-,Yes,No,27.0,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),101.9,2681.15,No
201,8544-GOQSH,Female,0.0,No,No,14.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),80.05,1112.3,No
202,3363-DTIVD,Male,0.0,Yes,Yes,71.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,105.55,7405.5,No
203,7018-WBJNK,Male,0.0,No,Yes,13.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),78.3,1033.95,No
204,9142-KZXOP,Male,0.0,No,No,44.0,Yes,No,Fiber optic,no,No,No,No,No,No,Month-to-month,No,Credit card (automatic),68.85,2958.95,No
205,7674-YTAFD,Female,0.0,No,No,33.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),79.95,2684.85,No
206,6348-SNFUS,Male,0.0,Yes,Yes,72.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),55.45,4179.2,No
207,1285-OKIPP,Male,,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,-,79.9,Yes
208,7825-ECJRF,Female,0.0,No,No,19.0,Yes,No,Fiber optic,Yes,No,yeS,yEs,Yes,Yes,Month-to-month,Yes,Electronic check,106.6,1934.45,Yes
209,1347-KTTTA,Male,-,Yes,No,64.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.45,6654.1,No
210,7841-TZDMQ,Male,0.0,No,No,2.0,Yes,No,DSL,no,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),nan,84.5,Yes
211,4195-NZGTA,Female,0.0,No,No,1.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,25.25,No
212,7157-SMCFK,Male,0.0,No,Yes,61.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,1124.2,No
213,4709-LKHYG,Female,0.0,Yes,Yes,29.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.0,540.05,No
214,2504-DSHIH,Male,1.0,yEs,No,23.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.8,1975.85,No
215,0699-NDKJM,Female,0.0,Yes,No,57.0,No,No phone service,DSL,Yes,Yes,Yes,no,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),58.75,3437.45,No
216,9286-BHDQG,Male,0.0,Yes,Yes,72.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),-,3139.8,No
217,0230-WEQUW,Male,0.0,Yes,No,nan,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),56.6,3789.2,No
218,2040-LDIWQ,Male,0.0,Yes,Yes,65.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),,5324.5,No
219,6496-JDSSB,Female,0.0,No,No,8.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.0,624.6,No
220,9408-SSNVZ,Female,0.0,No,No,4.0,Yes,No,Fiber optic,no,No,No,No,No,No,Month-to-month,Yes,Electronic check,-,268.35,Yes
221,4443-EMBNA,Female,0.0,Yes,No,71.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.75,1836.9,No
222,6469-MRVET,Male,0.0,yEs,Yes,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.2,20.2,No
223,0742-MOABM,Male,,Yes,No,4.0,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,50.05,179.35,Yes
224,5961-VUSRV,Female,nan,No,No,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),,219.35,No
225,6778-JFCMK,Male,0.0,No,No,24.0,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,,1288.75,No
226,6341-JVQGF,Female,,yEs,Yes,31.0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,81.15,2545.75,No
227,2232-DMLXU,Female,0.0,Yes,No,1.0,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.2,55.2,Yes
228,4811-JBUVU,Male,0.0,No,No,30.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.9,2723.15,No
229,0945-TSONX,Female,0.0,Yes,Yes,47.0,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.3,4107.25,No
230,2651-ZCBXV,Male,0.0,No,No,54.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.0,5760.65,No
231,3316-UWXUY,Male,0.0,No,No,50.0,Yes,No,Fiber optic,yeS,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),93.5,4747.5,No
232,8937-RDTHP,Male,0.0,No,No,1.0,Yes,No,Fiber optic,Yes,No,No,No,nO,Yes,Month-to-month,Yes,Mailed check,84.6,84.6,Yes
233,7083-MIOPC,Female,-,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.25,1566.9,No
234,1984-GPTEH,Female,0.0,No,No,29.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.15,702,No
235,1251-KRREG,Male,,No,No,2.0,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,54.4,114.1,Yes
236,0621-JFHOL,Female,0.0,No,No,10.0,No,No phone service,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,,299.05,No
237,9903-LYSAB,Male,0.0,Yes,No,18.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.15,1305.95,No
238,0094-OIFMO,Female,1.0,No,No,11.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.0,1120.3,Yes
239,9227-UAQFT,Male,0.0,No,No,16.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,284.35,No
240,7301-ABVAD,Female,0.0,No,No,72.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.6,6350.5,No
241,6614-FHDBO,Male,0.0,No,No,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),109.2,7878.3,No
242,7576-ASEJU,Female,0.0,Yes,Yes,41.0,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),74.7,3187.65,No
243,9058-HRZSV,Female,-,Yes,No,-,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,94.4,6126.15,No
244,4522-AKYLR,Female,1.0,No,No,13.0,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,54.8,731.3,No
245,0221-WMXNQ,Male,nan,No,No,4.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.35,273.4,No
246,0303-UNCIP,Male,0.0,No,No,41.0,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,,2531.8,No
247,9947-OTFQU,Male,1.0,No,No,15.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,1074.3,Yes
248,0322-YINQP,Male,0.0,No,No,1.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.55,48.55,Yes
249,0959-WHOKV,Male,0.0,No,No,42.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,99.0,4298.45,No
250,4075-JFPGR,Female,0.0,Yes,No,-,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,yEs,Electronic check,93.5,4619.55,No
251,4629-NRXKX,Female,0.0,Yes,Yes,-,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.4,147.15,Yes
252,9514-JDSKI,Male,1.0,Yes,No,1.0,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,40.2,40.2,Yes
253,3282-ZISZV,Male,0.0,No,Yes,32.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),83.7,2633.3,No
254,3675-YDUPJ,Male,0.0,No,No,10.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.85,193.05,No
255,4111-BNXIF,Female,-,Yes,Yes,67.0,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,,4103.9,No
256,7017-VFHAY,Female,nan,Yes,Yes,nan,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.1,7008.15,No
257,6655-LHBYW,Male,nan,No,No,50.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),114.35,5791.1,No
258,4959-JOSRX,Female,0.0,Yes,No,2.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.6,80.55,Yes
259,5046-NUHWD,Female,1.0,Yes,No,-,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.0,1228.65,No
260,7273-TEFQD,Male,1.0,No,No,3.0,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,41.15,132.2,Yes
261,3606-TWKGI,Male,1.0,No,No,13.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.9,1364.3,Yes
262,7529-ZDFXI,Male,1.0,Yes,No,57.0,Yes,Yes,Fiber optic,No,Yes,No,no,No,Yes,Month-to-month,Yes,Electronic check,89.85,4925.35,No
263,7605-BDWDC,Female,nan,No,No,31.0,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),,1520.1,No
264,1950-KSVVJ,Female,0.0,Yes,No,45.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,113.3,5032.25,No
265,0123-CRBRT,Female,0.0,Yes,Yes,nan,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,88.1,5526.75,No
266,6292-TOSSS,Male,0.0,No,No,50.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.9,1195.25,No
267,3197-ARFOY,Female,1.0,No,No,19.0,Yes,No,Fiber optic,Yes,Yes,No,yEs,Yes,Yes,Month-to-month,Yes,Mailed check,105.0,2007.25,No
268,6323-AYBRX,Male,0.0,No,No,59.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.35,1099.6,yeS
269,7014-ZZXAW,Female,-,Yes,No,71.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.25,1732.95,No
270,4385-GZQXV,Female,1.0,No,No,16.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.45,1511.2,Yes
271,7633-MVPUY,Male,0.0,Yes,No,57.0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,59.75,3450.15,No
272,6366-ZGQGL,Male,0.0,No,No,,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),24.8,24.8,Yes
273,4716-HHKQH,Male,-,Yes,No,20.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,107.05,2172.05,No
274,5940-AHUHD,Male,0.0,No,No,1.0,Yes,No,Fiber optic,No,No,No,no,No,No,Month-to-month,No,Mailed check,-,70.6,yeS
275,6432-TWQLB,Male,0.0,Yes,No,5.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,85.4,401.1,Yes
276,4484-GLZOU,Female,0.0,Yes,No,52.0,Yes,Yes,Fiber optic,No,yeS,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.05,5624.85,Yes
277,3179-GBRWV,Male,-,Yes,No,21.0,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.95,1339.8,No
278,8645-KWHJO,Male,0.0,No,No,14.0,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,55.0,771.95,No
279,4130-MZLCC,Female,0.0,No,No,5.0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.55,244.75,No
280,0314-TKOSI,Female,0.0,No,No,6.0,Yes,No,DSL,Yes,Yes,No,No,nO,No,Month-to-month,No,Mailed check,55.15,322.9,No
281,8229-MYEJZ,Female,0.0,No,No,10.0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,51.2,498.25,No
282,2080-SRCDE,Female,0.0,No,Yes,1.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.4,25.4,No
283,9577-WJVCQ,Female,0.0,No,No,68.0,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,,3687.75,No
284,9512-UIBFX,Male,0.0,Yes,Yes,18.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,95.15,1779.95,Yes
285,6202-DYYFX,Female,,No,No,22.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),76.0,1783.6,No
286,3808-HFKDE,Female,nan,No,No,,Yes,No,DSL,No,No,No,no,No,No,Month-to-month,Yes,Electronic check,44.35,927.15,No
287,5583-SXDAG,Male,0.0,Yes,No,nan,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.0,70,Yes
288,3488-PGMQJ,Male,1.0,No,No,8.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,606.55,Yes
289,3580-REOAC,Male,0.0,No,No,10.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,yEs,Credit card (automatic),44.85,435.4,Yes
290,7534-BFESC,Male,-,No,No,24.0,Yes,yeS,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,,1712.7,Yes
291,3727-OWVYD,Male,-,No,No,-,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,61.2,2021.2,No
292,2294-SALNE,Male,0.0,Yes,Yes,23.0,Yes,No,Fiber optic,no,Yes,Yes,Yes,No,No,One year,No,Mailed check,86.8,1940.8,No
293,4847-TAJYI,Female,1.0,No,No,6.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.35,567.8,No
294,1563-IWQEX,Female,0.0,No,No,12.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,220.35,No
295,8203-XJZRC,Male,0.0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,20.25,No
296,6556-DBKZF,Female,0.0,Yes,Yes,71.0,Yes,No,Fiber optic,No,No,yeS,No,No,No,Two year,No,Electronic check,76.05,5436.45,No
297,6851-WEFYX,Male,1.0,Yes,No,35.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,nan,3437.5,No
298,2985-JUUBZ,Male,-,Yes,Yes,40.0,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,,3015.75,No
299,6390-DSAZX,Female,,No,Yes,1.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.6,73.6,Yes
300,0895-LMRSF,Male,-,No,No,23.0,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),64.9,1509.8,No
301,8098-LLAZX,Female,1.0,No,No,4.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,-,396.1,Yes
302,8266-VBFQL,Male,0.0,No,No,4.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,yEs,Electronic check,90.4,356.65,No
303,8181-YHCMF,Female,0.0,Yes,Yes,68.0,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),60.3,4109,No
304,2240-HSJQD,Male,0.0,No,Yes,38.0,Yes,Yes,Fiber optic,No,Yes,no,No,No,No,Month-to-month,Yes,Mailed check,81.85,3141.7,No
305,1248-DYXUB,Male,,Yes,Yes,52.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.8,1229.1,No
306,0265-EDXBD,Male,1.0,Yes,No,32.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,2303.35,Yes
307,4115-BNPJY,Male,0.0,Yes,Yes,29.0,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,75.55,2054.4,No
308,3167-SNQPL,Male,1.0,Yes,Yes,nan,Yes,yeS,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,101.15,3741.85,No
309,4091-TVOCN,Male,0.0,No,Yes,48.0,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),78.75,3682.45,No
310,1098-TDVUQ,Female,0.0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.25,19.25,No
311,7277-OZCGZ,Female,0.0,No,No,22.0,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.05,1886.25,No
312,1557-EMYVT,Female,-,No,No,-,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.05,4895.1,No
313,2799-ARNLO,Female,,Yes,No,5.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.35,341.6,No
314,7563-BIUPC,Male,0.0,No,No,5.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.6,415.55,Yes
315,5027-YOCXN,Male,,Yes,Yes,51.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),,5686.4,No
316,3973-SKMLN,Male,0.0,No,No,71.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.9,1355.1,No
