MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,SaleType,SaleCondition,SalePrice
20,2,50.0,14859,1,0,1,0,1,0,6,2,0,0,2,7,5,2,0,7,9,27.0,2,2,2,2,2,3,5,0,0,0,1670,1670,0,0,1,4,1670,0,0,1670,0,0,2,0,3,1,2,7,4,1,2,0,2,3,690,3,4,2,144,60,0,0,0,0,0,8,6,4,1.1412390995392039
20,2,69.0,6173,1,0,3,0,4,0,17,2,0,0,2,5,6,0,0,3,10,75.0,3,2,1,3,2,3,2,599,0,0,277,876,0,3,1,4,902,0,0,902,0,0,1,0,3,1,3,6,4,0,3,0,3,1,288,3,4,2,0,0,0,0,0,0,0,8,8,3,-0.9626461776593765
20,2,69.0,9286,1,0,3,0,1,1,3,2,0,0,2,5,7,0,0,3,6,0.0,3,2,1,2,1,0,0,196,0,0,1072,1268,0,3,1,4,1268,0,0,1268,0,0,1,1,3,1,2,5,4,0,3,3,3,1,252,3,4,2,173,0,0,0,0,0,0,10,8,3,-0.6319043873574163
60,2,93.0,11999,1,3,3,0,4,0,14,2,0,0,3,8,5,2,0,7,9,340.0,2,2,2,2,2,3,5,0,0,0,1181,1181,0,0,1,4,1234,1140,0,2374,0,0,2,1,4,1,0,10,4,1,2,2,0,3,656,3,4,2,104,100,0,0,0,0,0,5,8,3,1.9680935752941044
60,2,69.0,9900,1,3,3,0,4,0,12,1,0,0,3,7,5,0,0,4,5,342.0,3,2,1,3,2,3,1,552,0,0,280,832,0,2,1,4,1098,880,0,1978,0,0,2,1,4,1,3,9,4,1,2,0,2,2,486,3,4,2,0,43,0,0,0,0,0,4,8,3,-0.03473171042332146
60,2,69.0,13006,1,0,3,0,0,0,6,2,0,0,3,7,5,0,0,3,3,285.0,3,2,2,2,2,3,5,0,0,0,964,964,0,2,1,4,993,1243,0,2236,0,0,2,1,4,1,2,8,4,1,5,2,0,2,642,3,4,2,0,0,0,0,0,0,0,11,8,3,0.8104973092372436
20,2,73.0,8925,1,0,1,0,4,0,21,2,0,0,2,8,5,0,0,7,9,0.0,2,2,2,2,2,0,2,16,0,0,1450,1466,0,0,1,4,1466,0,0,1466,0,0,2,0,3,1,2,7,4,0,3,0,0,3,610,3,4,2,100,18,0,0,0,0,0,7,8,3,0.42463188721829
20,2,63.0,8487,1,3,3,0,2,0,3,2,0,0,2,7,5,0,0,7,9,210.0,2,2,2,2,2,0,2,20,0,0,1480,1500,0,0,1,4,1500,0,0,1500,0,0,2,0,3,1,2,6,4,0,3,0,2,2,570,3,4,2,192,36,0,0,0,0,0,8,8,3,0.22251190425598094
20,2,67.0,10083,1,3,3,0,4,0,18,2,0,0,2,7,5,0,0,7,9,0.0,2,2,2,2,2,3,2,833,0,0,343,1176,0,0,1,4,1200,0,0,1200,1,0,2,0,2,1,2,5,4,0,3,0,2,2,555,3,4,2,0,41,0,0,0,0,0,8,8,3,0.12880173033709222
60,2,75.0,9675,1,3,3,0,4,0,19,2,0,0,3,7,5,0,0,7,9,0.0,2,2,2,2,2,2,2,341,0,0,772,1113,0,0,1,4,1113,858,0,1971,0,0,2,1,3,1,2,8,4,1,2,0,2,2,689,3,4,2,0,48,0,0,0,0,0,2,8,3,1.3801081703128417
60,2,73.0,8760,1,3,3,0,4,0,3,2,0,0,3,7,5,0,0,7,9,0.0,2,2,2,2,1,2,2,464,0,0,927,1391,0,0,1,4,1391,571,0,1962,0,0,2,1,3,1,2,7,4,0,3,0,2,3,868,3,4,2,0,90,0,0,0,0,0,8,6,4,1.1375458162141652
60,2,65.0,14006,1,0,3,0,4,0,3,2,0,0,3,7,5,0,0,7,9,144.0,2,2,2,2,2,3,5,0,0,0,936,936,0,0,1,4,936,840,0,1776,0,0,2,1,3,1,2,7,4,1,5,0,2,2,474,3,4,2,144,96,0,0,0,0,0,2,8,3,0.2684482640201421
20,2,78.0,9360,1,3,3,0,4,0,12,2,0,0,2,6,7,2,0,5,6,0.0,3,2,1,3,2,3,0,982,0,0,179,1161,0,3,1,4,1381,0,0,1381,1,0,1,1,3,1,2,5,4,1,5,0,2,2,676,3,4,2,0,0,0,0,0,0,0,3,8,3,0.36032098354846437
20,2,70.0,7420,1,3,3,0,4,0,17,2,0,0,2,5,5,2,0,4,5,0.0,3,2,1,3,2,3,4,417,0,0,640,1057,0,3,1,4,1057,0,0,1057,0,0,1,0,3,1,3,6,4,0,3,3,0,2,576,3,4,2,0,0,0,0,0,0,0,4,8,3,-0.8432116422725576
20,2,65.0,8450,1,3,3,0,4,0,3,2,0,0,2,7,5,0,0,7,9,0.0,2,2,2,2,2,2,2,699,0,0,638,1337,0,0,1,4,1337,0,0,1337,1,0,2,0,3,1,2,6,4,0,3,0,2,2,531,3,4,2,0,39,0,0,0,0,0,10,8,3,0.13063918472765865
20,2,50.0,7207,1,0,3,0,4,0,1,2,0,0,2,5,7,0,0,8,6,0.0,3,1,1,3,2,1,1,696,0,0,162,858,0,2,1,4,858,0,0,858,1,0,1,0,2,1,3,4,4,0,3,4,1,0,0,2,2,2,117,0,0,0,0,0,0,2,8,3,-1.1280170728103567
60,2,80.0,11316,1,3,3,0,0,0,21,2,0,0,3,7,5,0,0,7,9,44.0,2,2,2,2,2,3,2,624,0,0,193,817,0,0,1,4,824,1070,0,1894,1,0,2,1,4,1,2,8,4,1,2,2,0,2,510,3,4,2,0,40,0,0,0,0,0,2,8,3,0.6800380475070259
60,2,65.0,10237,1,3,3,0,4,0,6,5,0,0,3,6,5,0,0,7,9,0.0,2,2,2,2,2,3,5,0,0,0,783,783,0,0,1,4,783,701,0,1484,0,0,2,1,3,1,2,8,4,1,2,0,0,2,393,3,4,2,0,72,0,0,0,0,0,7,6,4,0.018554466903105468
20,2,69.0,7390,1,0,3,0,4,0,10,2,0,0,2,5,7,2,0,8,10,151.0,3,2,1,3,2,3,0,902,0,0,196,1098,0,3,1,4,1098,0,0,1098,1,0,1,0,3,1,3,6,4,0,3,0,3,1,260,3,4,2,0,0,0,0,0,0,0,7,8,3,-0.7880880105555642
50,3,50.0,5925,1,3,3,0,4,0,15,2,0,0,0,3,6,0,0,7,9,0.0,3,2,0,3,2,3,5,0,0,0,600,600,2,1,0,4,600,368,0,968,0,0,1,0,2,1,3,6,4,0,3,4,1,0,0,2,2,2,0,0,0,0,0,0,0,5,8,0,-2.572256223795583
50,2,60.0,10800,1,3,3,0,4,0,10,2,0,0,0,4,4,0,0,0,0,0.0,3,2,1,3,2,3,5,0,0,0,720,720,0,3,0,0,720,472,0,1192,0,0,1,1,4,1,3,6,4,0,3,4,1,0,0,2,2,2,0,0,0,0,0,0,0,12,8,0,-0.7880880105555642
120,2,55.0,7892,1,3,3,0,4,0,18,2,0,3,2,6,5,0,0,5,6,0.0,3,2,1,2,2,3,5,0,0,0,918,918,0,3,1,4,918,0,0,918,0,0,2,0,2,1,3,5,4,1,5,0,3,1,264,3,4,2,28,0,0,0,0,0,0,4,8,3,-1.4403843192066523
20,0,95.0,11639,1,3,3,0,0,0,19,2,0,0,2,7,5,0,0,2,2,0.0,2,2,2,2,2,3,5,0,0,0,1428,1428,0,0,1,4,1428,0,0,1428,0,0,2,0,3,1,2,6,4,0,3,0,0,2,480,3,4,2,0,120,0,0,0,0,0,12,6,4,0.07551555301066529
30,2,51.0,5900,1,0,0,0,4,0,1,2,0,0,2,4,7,0,0,8,10,0.0,3,2,2,2,2,3,5,0,0,0,440,440,0,3,1,0,869,0,0,869,0,0,1,0,2,1,1,4,4,0,3,4,1,0,0,2,2,2,0,0,0,0,0,0,0,8,8,3,-1.6976279338859548
120,0,35.0,4274,1,0,3,0,4,0,19,2,0,3,2,7,5,0,0,7,9,0.0,2,2,2,2,2,3,2,1106,0,0,135,1241,0,0,1,4,1241,0,0,1241,1,0,1,1,1,1,2,4,4,0,3,0,0,2,569,3,4,2,0,116,0,0,0,0,0,11,6,4,0.40441988892205905
20,2,68.0,9450,1,3,0,0,4,1,5,2,0,0,2,4,5,0,0,4,5,0.0,3,2,1,3,2,3,3,552,0,0,342,894,0,0,1,4,894,0,0,894,0,0,1,0,3,1,3,5,4,0,3,3,3,2,400,3,4,2,0,0,0,0,0,0,0,5,8,0,-1.2474516081971756
20,2,80.0,8816,1,3,3,0,0,0,17,1,0,0,2,5,6,0,0,7,9,0.0,3,2,2,3,2,3,4,651,0,0,470,1121,0,3,1,4,1121,0,0,1121,1,0,1,0,3,1,3,5,4,0,3,3,3,2,480,3,4,2,0,80,0,0,0,0,0,6,8,3,-0.7145898349329064
20,2,43.0,3182,1,3,3,0,4,0,0,2,0,0,2,7,5,0,0,7,9,16.0,2,2,2,2,2,0,5,0,0,0,1266,1266,0,0,1,4,1266,0,0,1266,0,0,2,0,2,1,2,6,4,1,2,0,0,2,388,3,4,2,100,16,0,0,0,0,0,3,8,3,-0.3306537400240475
60,2,69.0,11250,1,3,3,0,0,0,3,2,0,0,3,8,5,0,0,2,2,0.0,2,2,2,2,2,2,5,0,0,0,1128,1128,0,0,1,4,1149,1141,0,2290,0,0,2,1,4,1,2,9,4,1,2,0,3,2,779,3,4,2,0,0,0,0,0,0,0,5,8,3,1.4333943476392688
60,0,65.0,8125,1,3,3,0,4,0,19,2,0,0,3,7,5,0,0,7,9,0.0,2,2,2,2,1,3,5,0,0,0,770,770,0,0,1,4,778,798,0,1576,0,0,2,1,3,1,2,6,4,0,3,0,2,2,614,3,4,2,0,50,0,0,0,0,0,8,6,4,0.35113371159563217
60,2,68.0,8846,1,3,3,0,4,0,3,2,0,0,3,6,5,0,0,7,9,0.0,3,2,2,2,2,3,5,0,0,0,750,750,0,0,1,4,750,750,0,1500,0,0,2,1,3,1,2,6,4,0,3,0,2,2,564,3,4,2,0,35,0,0,0,0,0,8,6,4,-0.07331825262521682
20,2,64.0,6762,1,3,3,0,4,0,3,2,0,0,2,7,5,0,0,7,9,24.0,2,2,2,2,2,0,2,686,0,0,501,1187,0,0,1,4,1208,0,0,1208,1,0,2,0,2,1,2,6,4,0,3,0,2,2,632,3,4,2,105,61,0,0,0,0,0,2,8,3,0.5165046067466122
20,2,75.0,11957,1,0,3,0,4,0,19,5,0,0,2,8,5,0,0,7,9,53.0,2,2,2,2,2,3,2,24,0,0,1550,1574,0,0,1,4,1574,0,0,1574,0,0,2,0,3,1,2,7,4,1,2,0,2,3,824,3,4,2,144,104,0,0,0,0,0,7,8,3,0.9942427482938881
120,2,43.0,3182,1,3,3,0,4,0,0,2,0,3,2,7,5,0,0,7,9,16.0,2,2,2,2,2,3,2,16,0,0,1330,1346,0,0,1,4,1504,0,0,1504,0,0,2,0,1,1,2,7,4,1,2,0,0,2,457,3,4,2,156,0,0,0,0,0,0,5,8,3,0.05714100910500083
20,2,60.0,11664,1,3,3,0,4,0,10,0,0,0,2,6,5,0,0,4,5,206.0,3,2,1,3,0,3,1,336,0,0,746,1082,0,3,1,4,1082,0,0,1082,0,0,1,0,2,1,3,5,4,1,2,3,3,1,240,3,4,2,0,130,0,0,0,0,0,11,8,3,-1.0784058042650626
60,2,70.0,8400,1,3,3,0,4,0,12,2,0,0,3,8,6,0,0,7,9,0.0,2,2,2,2,2,3,2,643,0,0,167,810,0,0,1,4,810,855,0,1665,1,0,2,1,3,1,2,6,4,0,3,0,0,2,528,3,4,2,0,45,0,0,0,0,0,11,8,3,0.9023700287655658
20,2,73.0,11883,1,3,3,0,4,0,3,2,0,0,2,7,5,2,0,7,9,196.0,2,2,2,2,2,1,2,690,0,0,814,1504,0,0,1,4,1504,0,0,1504,1,0,2,0,3,1,2,6,4,1,5,0,0,2,478,3,4,2,115,66,0,0,0,0,0,6,8,3,0.4613809750296189
120,2,69.0,5814,1,0,3,0,1,0,20,2,0,3,2,8,5,0,0,3,3,0.0,2,2,1,2,2,0,2,1036,0,0,184,1220,0,2,1,4,1360,0,0,1360,1,0,1,0,1,1,2,4,4,1,0,0,2,2,565,3,4,2,63,0,0,0,0,0,0,8,0,0,0.1765755444918198
80,2,69.0,10784,1,0,3,0,2,0,6,2,0,0,5,7,5,0,0,3,3,76.0,2,2,2,2,2,3,5,0,0,0,384,384,0,2,1,4,802,670,0,1472,0,0,2,1,3,1,2,7,4,1,5,0,2,2,402,3,4,2,164,0,0,0,0,0,0,5,8,3,-0.32872441291395277
120,2,43.0,3013,1,3,3,0,4,0,0,2,0,3,2,7,5,0,0,7,9,145.0,2,2,2,2,2,1,2,16,0,0,1346,1362,0,0,1,4,1506,0,0,1506,0,0,2,0,2,1,2,6,4,1,2,0,0,2,440,3,4,2,142,20,0,0,0,0,0,4,8,3,0.654129940600039
20,2,60.0,7024,1,3,3,0,4,0,5,2,0,0,2,4,5,0,0,7,9,0.0,3,2,2,2,2,3,2,1024,0,0,108,1132,0,0,1,4,1132,0,0,1132,1,0,1,1,2,1,2,5,4,0,3,0,0,2,451,3,4,2,252,64,0,0,0,0,0,6,8,3,-0.03473171042332146
20,2,64.0,7406,1,3,3,0,4,0,3,2,0,0,2,7,5,0,0,7,9,84.0,2,2,2,2,2,0,2,684,0,0,515,1199,0,0,1,4,1220,0,0,1220,1,0,2,0,2,1,2,6,4,0,3,0,2,2,632,3,4,2,105,54,0,0,0,0,0,7,6,4,0.29601007987863875
120,2,43.0,3182,1,3,3,0,4,0,0,2,0,3,2,7,5,0,0,7,9,14.0,2,2,2,2,1,3,2,16,0,0,1330,1346,0,0,1,4,1504,0,0,1504,0,0,2,0,2,1,2,7,4,1,2,0,0,2,437,3,4,2,156,20,0,0,0,0,0,5,8,3,0.2408864481616454
20,2,71.0,9520,1,0,1,0,4,0,21,2,0,0,2,8,5,0,0,7,9,338.0,2,2,2,2,2,1,2,1513,0,0,125,1638,0,0,1,4,1646,0,0,1646,1,0,2,0,3,1,2,7,4,1,2,0,2,3,800,3,4,2,192,44,0,0,0,0,0,4,6,4,2.116504766420156
20,2,69.0,8125,1,3,3,0,4,0,3,2,0,0,2,7,5,0,0,7,9,295.0,2,2,2,2,2,3,2,986,0,0,668,1654,0,0,1,4,1654,0,0,1654,1,0,2,0,3,1,2,6,4,0,3,0,3,3,900,3,4,2,0,136,0,0,0,0,0,2,8,3,0.9574936604825592
30,2,50.0,6305,1,3,0,0,4,0,4,2,0,0,2,5,7,0,0,4,5,0.0,3,1,2,1,0,3,5,0,0,0,920,920,0,0,1,4,954,0,0,954,0,0,1,0,2,1,1,5,4,1,2,1,3,1,240,0,4,2,0,0,0,0,0,0,0,6,8,3,-1.0682998051169472
20,2,89.0,12898,1,0,1,0,4,0,21,2,0,0,2,9,5,2,0,7,9,70.0,2,2,2,0,2,1,2,1022,0,0,598,1620,0,0,1,4,1620,0,0,1620,1,0,2,0,2,1,0,6,4,1,0,0,0,3,912,3,4,2,228,0,0,0,0,0,0,9,8,3,2.5285171644168702
120,2,34.0,5381,1,0,3,0,4,0,14,2,0,2,2,6,5,0,0,7,9,135.0,2,2,2,2,2,0,0,900,0,0,406,1306,0,0,1,4,1306,0,0,1306,1,0,2,0,1,1,2,5,4,1,2,0,2,2,624,3,4,2,170,63,0,0,0,0,0,8,8,3,0.33275916768996766
60,2,86.0,11839,1,3,3,0,4,0,18,2,0,0,3,7,5,2,0,3,3,99.0,3,2,2,2,2,3,2,1085,0,0,390,1475,0,0,1,4,1532,797,0,2329,1,0,2,1,4,1,2,10,4,1,0,0,3,2,514,3,4,2,192,121,0,0,0,0,0,5,8,3,1.5506239377574078
20,2,73.0,8993,1,0,3,0,4,0,6,2,0,0,2,7,5,0,0,7,9,0.0,2,2,2,2,2,0,5,0,0,0,1302,1302,0,0,1,4,1302,0,0,1302,0,0,2,0,3,1,2,6,4,0,3,0,0,2,436,3,4,2,0,22,0,0,0,0,0,8,6,4,-0.025820056629074196
20,2,103.0,11175,1,0,3,0,0,0,3,2,0,0,2,7,5,0,0,7,9,0.0,2,2,2,2,2,0,5,0,0,0,1316,1316,0,0,1,4,1316,0,0,1316,0,0,2,0,3,1,2,6,4,1,2,0,0,2,440,3,4,2,0,20,0,0,0,0,0,10,6,4,0.4088481540033242
20,2,68.0,8562,1,3,3,0,4,1,5,2,0,0,2,5,6,2,0,3,3,145.0,3,2,1,3,2,0,4,383,0,0,833,1216,0,0,1,0,1526,0,0,1526,0,0,1,0,4,1,3,7,3,1,2,1,3,1,364,3,4,2,116,78,0,0,0,0,0,5,8,3,-0.6135298434517519
60,2,90.0,11367,1,3,3,0,0,0,3,2,0,0,3,8,5,0,0,7,9,210.0,2,2,2,2,2,2,2,932,0,0,133,1065,0,0,1,4,1091,898,0,1989,1,0,2,1,3,1,2,7,4,1,2,0,0,2,586,3,4,2,199,60,0,0,0,0,0,11,8,3,1.4168572581241707
120,2,43.0,7052,1,0,3,0,4,0,14,2,0,3,2,7,5,0,0,7,9,240.0,2,2,2,2,2,0,2,659,0,0,705,1364,0,0,1,4,1364,0,0,1364,1,0,2,0,2,1,2,6,4,1,2,0,2,2,484,3,4,2,192,36,0,0,0,0,0,6,8,3,0.14625754704747346
30,3,50.0,6000,1,3,3,0,4,0,15,0,0,0,2,6,6,0,0,4,5,0.0,3,1,0,3,2,3,1,397,0,0,706,1103,0,2,1,4,1103,0,0,1103,0,0,1,0,2,1,2,5,4,1,2,3,3,2,440,3,4,2,166,120,0,0,0,0,0,7,8,3,-1.2382643362443435
60,2,80.0,14000,1,3,3,0,4,1,2,2,0,0,3,7,5,0,0,8,10,0.0,2,2,2,0,2,1,2,1201,0,0,105,1306,0,0,1,4,1306,954,0,2260,1,0,2,1,3,1,2,7,4,0,3,0,2,2,533,3,4,2,296,44,0,0,0,0,0,4,8,3,2.758198963237676
60,2,59.0,7837,1,0,3,0,4,0,6,2,0,0,3,6,7,0,0,7,9,0.0,2,2,2,2,2,3,5,0,0,0,799,799,0,2,1,4,799,772,0,1571,0,0,2,1,3,1,3,7,4,1,5,0,2,2,380,3,4,2,0,40,0,0,0,0,0,5,8,3,0.002017377388007456
60,2,78.0,11700,1,3,3,0,4,0,12,5,0,0,3,6,6,0,0,4,5,0.0,3,2,1,3,2,3,4,298,0,0,429,727,0,0,1,4,829,727,0,1556,0,0,1,1,4,1,3,8,4,0,3,0,3,2,441,3,4,2,0,0,0,0,0,0,0,5,8,3,-0.43897167634793954
60,2,75.0,7950,1,0,0,0,0,0,5,2,0,0,3,6,6,2,0,3,6,140.0,3,2,1,3,2,3,1,535,0,0,155,690,0,3,1,4,698,728,0,1426,0,0,1,1,3,1,3,6,4,0,3,0,0,2,440,3,4,2,252,0,0,0,0,0,0,7,8,3,-0.337911684866785
20,2,74.0,8556,1,3,3,0,4,0,3,2,0,0,2,7,5,0,0,7,9,0.0,2,2,2,2,2,0,5,0,0,0,1240,1240,0,0,1,4,1240,0,0,1240,0,0,2,0,2,1,2,5,4,0,3,0,2,3,826,3,4,2,140,93,0,0,0,0,0,5,8,3,0.29601007987863875
70,2,75.0,13125,1,3,3,0,4,0,4,2,0,0,3,7,6,0,0,8,10,0.0,3,2,1,3,2,3,1,410,0,0,390,800,0,3,1,4,960,780,0,1740,0,0,1,1,3,1,3,6,4,2,2,0,3,1,240,3,4,2,0,0,0,0,0,0,0,7,1,3,0.7645609494730824
120,3,37.0,4435,1,3,3,0,4,0,3,2,0,3,2,6,5,0,0,7,9,169.0,2,2,2,2,2,2,2,662,0,0,186,848,0,0,1,4,848,0,0,848,1,0,1,0,1,1,2,3,4,1,2,0,2,2,420,3,4,2,140,0,0,0,0,0,0,5,8,3,-0.40406004292717707
20,2,65.0,8775,1,3,3,0,4,0,3,2,0,0,2,5,5,0,0,7,9,0.0,3,2,2,2,2,3,2,495,0,0,495,990,0,2,1,4,990,0,0,990,0,0,1,0,3,1,3,5,4,0,3,0,3,1,299,3,4,2,0,64,0,0,0,0,0,4,8,3,-0.9534589057065443
20,2,70.0,8749,1,3,3,0,4,0,3,2,0,0,2,7,5,0,0,7,9,100.0,2,2,2,2,2,3,5,0,0,0,1459,1459,0,0,1,4,1459,0,0,1459,0,0,2,0,3,1,2,6,4,1,2,0,2,2,527,3,4,2,192,39,0,0,0,0,0,9,8,3,0.25926099206730985
60,2,69.0,13031,1,1,3,0,0,0,6,2,0,0,3,6,5,0,0,3,3,0.0,3,2,2,2,2,3,0,592,0,0,99,691,0,2,1,4,691,807,0,1498,0,0,2,1,3,1,3,6,4,1,5,0,0,2,409,3,4,2,315,44,0,0,0,0,0,7,8,3,0.1765755444918198
85,2,73.0,9069,1,3,3,0,4,0,18,2,0,0,4,6,6,0,0,3,3,0.0,3,2,2,2,2,0,2,747,0,0,189,936,0,0,1,4,996,0,0,996,1,0,1,0,2,1,2,5,4,0,3,0,3,2,564,3,4,2,120,0,0,0,0,0,0,4,8,3,-0.5675934836875908
120,0,37.0,3316,1,0,3,0,4,0,19,2,0,3,2,8,5,0,0,4,5,0.0,2,2,2,2,2,3,2,1039,0,0,208,1247,0,0,1,4,1247,0,0,1247,1,0,1,1,1,1,2,4,4,1,2,0,0,2,550,3,4,2,0,84,0,0,0,0,0,4,8,3,0.35113371159563217
20,2,78.0,9317,1,0,3,0,4,0,3,2,0,0,2,6,5,0,0,7,9,0.0,2,2,2,2,2,3,2,24,0,0,1290,1314,0,2,1,4,1314,0,0,1314,0,0,2,0,3,1,2,6,4,1,2,0,2,2,440,3,4,2,0,22,0,0,0,0,0,3,8,3,-0.026793907456074413
50,3,50.0,6000,1,3,3,0,4,0,1,2,0,0,0,4,6,0,0,4,5,0.0,3,2,0,3,2,3,1,672,0,0,0,672,0,3,1,4,757,567,0,1324,0,0,1,0,3,1,3,6,4,0,3,3,3,1,240,3,4,2,0,0,0,0,0,0,0,7,8,3,-0.9167098178952154
20,2,82.0,11880,1,0,3,0,4,0,12,5,0,0,2,7,5,0,0,5,6,206.0,3,2,1,2,2,3,0,704,0,0,567,1271,0,3,1,4,1601,0,0,1601,0,0,2,0,3,1,3,7,4,1,5,0,2,2,478,3,4,2,0,0,0,0,0,0,0,4,0,0,-0.38384804463094613
30,2,60.0,8400,1,3,0,0,4,0,16,2,0,0,2,2,5,0,0,8,10,0.0,3,2,1,3,0,3,4,290,0,0,0,290,0,3,0,1,438,0,0,438,0,0,1,0,1,1,1,3,4,0,3,3,3,1,246,3,4,0,0,0,0,0,0,0,0,1,8,3,-2.1661788034803986
20,2,70.0,7000,1,3,3,0,4,0,10,2,0,0,2,5,7,0,0,8,10,45.0,3,2,1,3,2,3,4,588,0,0,422,1010,0,0,1,4,1134,0,0,1134,0,0,1,0,2,1,3,6,4,0,3,0,2,1,254,3,4,2,0,16,0,0,0,0,0,4,8,2,-0.7880880105555642
60,2,69.0,8063,1,3,3,0,4,0,6,2,0,0,3,6,5,0,0,7,9,0.0,3,2,2,2,2,3,5,0,0,0,924,924,0,0,1,4,948,742,0,1690,0,0,2,1,3,1,3,7,4,1,5,0,2,2,463,3,4,2,100,48,0,0,0,0,0,11,8,0,0.05714100910500083
60,2,69.0,8000,1,3,3,0,4,0,6,2,0,0,3,6,5,0,0,3,3,0.0,3,2,2,2,2,3,2,219,0,0,554,773,0,2,1,4,773,885,0,1658,1,0,2,1,3,1,3,8,4,1,5,0,0,2,431,3,4,2,224,84,0,0,0,0,0,6,8,3,0.18576281644465203
20,2,73.0,7100,1,0,3,0,0,0,10,2,0,0,2,5,7,0,0,9,11,0.0,3,2,1,3,2,3,2,708,0,0,108,816,0,3,1,0,816,0,0,816,1,0,1,0,2,1,3,5,4,0,3,3,3,1,308,3,4,2,0,0,0,0,0,0,0,7,8,3,-0.8817981844744529
20,2,66.0,8923,1,3,3,0,4,0,10,2,0,0,2,5,7,0,0,8,10,0.0,3,2,1,3,2,3,1,643,0,0,365,1008,0,2,1,4,1008,0,0,1008,1,0,1,0,2,1,2,6,4,0,3,0,3,1,240,3,4,2,0,18,0,0,0,0,0,5,8,3,-0.7972752825083964
20,2,90.0,5400,1,3,3,0,4,0,15,2,0,0,2,5,7,0,0,4,5,0.0,3,1,1,3,2,3,4,415,0,0,418,833,0,0,1,4,833,0,0,833,0,0,1,0,2,1,2,4,4,0,3,3,3,1,326,3,4,2,0,0,0,0,0,0,0,8,8,3,-1.1188298008575244
20,2,93.0,12085,1,3,3,0,4,0,14,2,0,0,2,8,5,2,0,7,9,328.0,2,2,2,0,2,3,2,1004,0,0,730,1734,0,0,1,4,1734,0,0,1734,1,0,2,0,3,1,0,7,4,1,2,0,2,3,928,3,4,2,0,0,0,0,0,0,0,11,6,4,2.5744535241810316
80,2,69.0,7750,1,3,3,0,4,0,6,2,0,0,5,8,5,2,0,7,9,0.0,2,2,2,2,2,3,2,353,0,0,55,408,0,0,1,4,779,640,0,1419,1,0,2,1,3,1,2,7,4,1,5,2,0,2,527,3,4,2,120,0,0,0,0,0,0,3,8,3,0.11410209521256065
20,2,57.0,9764,1,0,3,0,2,0,17,1,0,0,2,5,7,0,0,7,9,0.0,3,2,1,3,2,3,1,702,0,0,192,894,0,0,1,4,894,0,0,894,1,0,1,0,3,1,2,5,4,0,3,0,2,2,450,3,4,2,0,0,0,0,0,0,0,5,8,3,-0.8799607300838865
20,2,84.0,10084,1,3,3,0,4,0,3,2,0,0,2,7,5,0,0,7,9,196.0,2,2,2,2,2,0,2,24,0,0,1528,1552,0,0,1,4,1552,0,0,1552,0,0,2,0,3,1,2,7,4,0,3,0,2,3,782,3,4,2,144,20,0,0,0,0,0,7,6,4,0.643288959695697
80,2,69.0,9125,1,0,3,0,4,0,6,2,0,0,5,7,5,0,0,3,3,170.0,3,2,2,2,2,3,5,0,0,0,384,384,0,2,1,4,812,670,0,1482,0,0,2,1,3,1,2,7,4,1,5,0,0,2,392,3,4,2,100,25,0,0,0,0,0,7,8,3,-0.2570636916818614
20,2,60.0,10434,1,3,3,0,4,0,10,2,0,0,2,4,5,0,0,5,6,0.0,3,2,1,3,2,3,5,0,0,0,1005,1005,0,3,1,4,1005,0,0,1005,0,0,1,0,2,1,1,5,4,1,5,3,3,2,672,0,0,2,0,0,0,0,0,0,0,11,8,3,-1.1555788886688534
120,2,53.0,3684,1,3,3,0,4,0,0,2,0,3,2,7,5,2,0,7,9,130.0,2,2,2,2,2,3,5,0,0,0,1373,1373,0,0,1,4,1555,0,0,1555,0,0,2,0,2,1,2,7,4,1,5,0,0,3,660,3,4,2,143,20,0,0,0,0,0,6,8,3,-0.07148079823465037
60,2,59.0,11796,1,0,3,0,4,0,6,2,0,0,3,7,5,0,0,7,9,0.0,2,2,2,2,2,0,5,0,0,0,847,847,0,0,1,4,847,1112,0,1959,0,0,2,1,4,1,2,8,4,1,2,2,0,2,434,3,4,2,100,48,0,0,0,0,0,7,8,3,0.6818755018975924
90,3,60.0,7200,1,3,3,0,4,0,15,2,0,1,4,5,5,0,0,4,5,180.0,3,2,1,2,2,1,2,936,0,0,0,936,0,3,1,4,936,0,0,936,1,0,1,0,2,1,3,4,4,0,3,3,3,2,672,3,4,2,49,0,0,0,0,0,0,8,8,3,-0.6962152910272419
